"285","2","Raspberry_Pi_3","2017-07-03 02:25:06","28.02","19","0.01","1.95","0.35","4.1015","off"
"286","2","Raspberry_Pi_3","2017-07-03 02:30:07","28.02","19","0.05","1.96","0.37","4.10945","off"
"287","2","Raspberry_Pi_3","2017-07-03 02:35:06","28.02","19","0.01","1.96","0.39","4.11092","off"
"288","2","Raspberry_Pi_3","2017-07-03 02:40:05","28.02","19","1.95","0.37","0.37","2.41673","off"
"289","2","Raspberry_Pi_3","2017-07-03 02:45:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"290","2","Raspberry_Pi_3","2017-07-03 02:50:06","28.02","19","1.94","0.37","0.37","2.41673","off"
"291","2","Raspberry_Pi_3","2017-07-03 02:55:06","28.02","19","0.01","1.94","0.37","4.0963","off"
"292","2","Raspberry_Pi_3","2017-07-03 03:00:06","28.02","19","0.06","1.94","0.37","4.0963","off"
"293","2","Raspberry_Pi_3","2017-07-03 03:05:07","28.02","20","0.03","1.94","0.37","4.0963","off"
"294","2","Raspberry_Pi_3","2017-07-03 03:10:06","28.02","19","1.94","0.37","0.37","2.41673","off"
"295","2","Raspberry_Pi_3","2017-07-03 03:15:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"296","2","Raspberry_Pi_3","2017-07-03 03:20:05","28.02","19","0.01","1.94","0.37","4.0963","off"
"297","2","Raspberry_Pi_3","2017-07-03 03:25:06","28.02","19","0.01","1.94","0.37","4.0963","off"
"298","2","Raspberry_Pi_3","2017-07-03 03:30:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"299","2","Raspberry_Pi_3","2017-07-03 03:35:05","28.02","19","0.05","1.93","0.37","4.08967","off"
"300","2","Raspberry_Pi_3","2017-07-03 03:40:06","28.02","19","0.01","1.93","0.37","4.08967","off"
"301","2","Raspberry_Pi_3","2017-07-03 03:45:07","28.02","19","0.01","1.94","0.37","4.0963","off"
"302","2","Raspberry_Pi_3","2017-07-03 03:50:06","28.02","19","1.93","0.37","0.37","2.41673","off"
"303","2","Raspberry_Pi_3","2017-07-03 03:55:06","28.02","19","0.36","0.36","0.36","2.39893","off"
"304","2","Raspberry_Pi_3","2017-07-03 04:00:05","28.02","19","0.03","1.92","0.37","4.08301","off"
"305","2","Raspberry_Pi_3","2017-07-03 04:05:06","28.02","19","0.01","1.92","0.37","4.08301","off"
"306","2","Raspberry_Pi_3","2017-07-03 04:10:06","28.02","19","0.01","1.92","0.37","4.08301","off"
"307","2","Raspberry_Pi_3","2017-07-03 04:15:06","28","19","0.01","1.92","0.37","4.08301","off"
"308","2","Raspberry_Pi_3","2017-07-03 04:20:06","28.02","19","0.01","1.92","0.37","4.08301","off"
"309","2","Raspberry_Pi_3","2017-07-03 04:25:06","28.02","19","0.02","1.91","0.38","4.07704","off"
"310","2","Raspberry_Pi_3","2017-07-03 04:30:06","30","22","0.01","1.91","0.37","4.07632","off"
"311","2","Raspberry_Pi_3","2017-07-03 04:35:06","28.02","19","0.01","1.92","0.36","4.08231","off"
"312","2","Raspberry_Pi_3","2017-07-03 04:40:06","28.02","19","0.01","1.91","0.37","4.07632","off"
"313","2","Raspberry_Pi_3","2017-07-03 04:45:06","28.02","19","1.91","0.37","0.38","2.43441","off"
"314","2","Raspberry_Pi_3","2017-07-03 04:50:06","28.02","19","0.01","1.91","0.37","4.07632","off"
"315","2","Raspberry_Pi_3","2017-07-03 04:55:06","28.02","19","0.03","1.91","0.38","4.07704","off"
"316","2","Raspberry_Pi_3","2017-07-03 05:05:05","28.02","19","1.91","0.33","0.37","2.41673","off"
"317","2","Raspberry_Pi_3","2017-07-03 05:10:06","28.02","19","0.01","1.91","0.36","4.07561","off"
"318","2","Raspberry_Pi_3","2017-07-03 05:15:05","28.02","19","0.05","1.91","0.37","4.07632","off"
"319","2","Raspberry_Pi_3","2017-07-03 05:20:06","28.02","19","0.01","1.91","0.37","4.07632","off"
"320","2","Raspberry_Pi_3","2017-07-03 05:25:05","28.02","19","0.01","1.91","0.38","4.07704","off"
"321","2","Raspberry_Pi_3","2017-07-03 05:30:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"322","2","Raspberry_Pi_3","2017-07-03 05:35:06","29.02","18","0.01","1.91","0.37","4.07632","off"
"323","2","Raspberry_Pi_3","2017-07-03 05:40:06","28.02","19","0.36","0.36","0.36","2.39893","off"
"324","2","Raspberry_Pi_3","2017-07-03 05:45:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"325","2","Raspberry_Pi_3","2017-07-03 05:50:05","28.02","19","0.03","1.9","0.36","4.06888","off"
"326","2","Raspberry_Pi_3","2017-07-03 05:55:06","28.02","19","0.04","1.9","0.37","4.06959","off"
